date, Grid load forecast, Wind power forecast,OT
2018/8/9 17:00,36477.0,384.0,52.57
2018/8/9 18:00,36208.0,537.0,52.64
2018/8/9 19:00,35805.0,751.0,52.77
2018/8/9 20:00,35282.0,878.0,52.07
2018/8/9 21:00,35046.0,1088.0,51.26
2018/8/9 22:00,34120.0,1481.0,49.61
2018/8/9 23:00,32661.0,1811.0,47.48
2018/8/10 0:00,31636.0,2867.0,46.86
2018/8/10 1:00,30808.0,2916.0,43.73
2018/8/10 2:00,30324.0,3112.0,41.77
2018/8/10 3:00,30201.0,3506.0,41.59
2018/8/10 4:00,30290.0,3721.0,41.07
2018/8/10 5:00,31077.0,3831.0,41.72
2018/8/10 6:00,33007.0,3877.0,48.07
2018/8/10 7:00,35651.0,3549.0,50.54
2018/8/10 8:00,37381.0,3667.0,51.81
2018/8/10 9:00,38313.0,4072.0,51.89
2018/8/10 10:00,38623.0,4291.0,51.38
2018/8/10 11:00,38570.0,4383.0,51.15
2018/8/10 12:00,38176.0,4475.0,49.93
2018/8/10 13:00,37802.0,4434.0,48.59
2018/8/10 14:00,37375.0,4236.0,47.9
2018/8/10 15:00,36847.0,4085.0,47.8
2018/8/10 16:00,36364.0,3937.0,48.84
2018/8/10 17:00,36235.0,3630.0,50.85
2018/8/10 18:00,36021.0,3181.0,51.0
2018/8/10 19:00,35478.0,2537.0,50.98
2018/8/10 20:00,34756.0,1994.0,50.2
2018/8/10 21:00,34532.0,1597.0,50.51
2018/8/10 22:00,33769.0,1294.0,50.09
2018/8/10 23:00,32557.0,1212.0,49.08
2018/8/11 0:00,32424.0,775.0,48.57
2018/8/11 1:00,31323.0,741.0,46.02
2018/8/11 2:00,30565.0,810.0,44.08
2018/8/11 3:00,30142.0,1001.0,41.99
2018/8/11 4:00,29875.0,1187.0,41.0
2018/8/11 5:00,29755.0,1196.0,41.44
2018/8/11 6:00,29996.0,1273.0,42.2
2018/8/11 7:00,31223.0,1272.0,44.21
2018/8/11 8:00,32643.0,1291.0,47.97
2018/8/11 9:00,33988.0,1321.0,48.48
2018/8/11 10:00,34983.0,1372.0,48.46
2018/8/11 11:00,35250.0,1408.0,48.56
2018/8/11 12:00,35216.0,1680.0,48.76
2018/8/11 13:00,35009.0,2046.0,48.43
2018/8/11 14:00,34751.0,2244.0,47.78
2018/8/11 15:00,34738.0,2458.0,46.49
2018/8/11 16:00,34731.0,2691.0,47.94
2018/8/11 17:00,34842.0,2840.0,48.74
2018/8/11 18:00,35015.0,2954.0,49.49
2018/8/11 19:00,34602.0,2991.0,50.59
2018/8/11 20:00,34306.0,2714.0,50.76
2018/8/11 21:00,34508.0,2526.0,50.93
2018/8/11 22:00,34074.0,2389.0,50.13
2018/8/11 23:00,32748.0,2309.0,49.32
2018/8/12 0:00,31611.0,2597.0,47.06
2018/8/12 1:00,30591.0,2406.0,44.5
2018/8/12 2:00,29949.0,2207.0,43.08
2018/8/12 3:00,29540.0,2012.0,42.12
2018/8/12 4:00,29234.0,1833.0,41.03
2018/8/12 5:00,29060.0,1672.0,41.01
2018/8/12 6:00,29332.0,1501.0,42.02
2018/8/12 7:00,30392.0,1310.0,40.98
2018/8/12 8:00,32243.0,1240.0,42.29
2018/8/12 9:00,33911.0,1249.0,43.89
2018/8/12 10:00,35179.0,1281.0,44.54
2018/8/12 11:00,35884.0,1210.0,45.02
2018/8/12 12:00,35976.0,1109.0,45.02
2018/8/12 13:00,36180.0,1009.0,44.43
2018/8/12 14:00,36123.0,920.0,44.41
2018/8/12 15:00,36035.0,898.0,45.09
2018/8/12 16:00,36192.0,896.0,45.88
2018/8/12 17:00,36782.0,819.0,47.45
2018/8/12 18:00,37250.0,837.0,49.59
2018/8/12 19:00,37221.0,852.0,50.62
2018/8/12 20:00,37080.0,825.0,50.83
2018/8/12 21:00,37347.0,905.0,51.23
2018/8/12 22:00,36612.0,981.0,50.45
2018/8/12 23:00,34747.0,1081.0,49.43
2018/8/13 0:00,32832.0,820.0,48.98
2018/8/13 1:00,31793.0,844.0,46.92
2018/8/13 2:00,31332.0,921.0,44.49
2018/8/13 3:00,31386.0,938.0,43.78
2018/8/13 4:00,31636.0,931.0,43.76
2018/8/13 5:00,32942.0,950.0,47.16
2018/8/13 6:00,35892.0,965.0,50.65
2018/8/13 7:00,39351.0,916.0,51.66
2018/8/13 8:00,41293.0,811.0,52.53
2018/8/13 9:00,42303.0,675.0,52.79
2018/8/13 10:00,42969.0,634.0,53.04
2018/8/13 11:00,43183.0,661.0,53.23
2018/8/13 12:00,43032.0,638.0,53.07
2018/8/13 13:00,42889.0,553.0,53.27
2018/8/13 14:00,42592.0,471.0,53.09
2018/8/13 15:00,42220.0,462.0,52.78
2018/8/13 16:00,41763.0,484.0,52.61
2018/8/13 17:00,41625.0,450.0,52.78
2018/8/13 18:00,41296.0,440.0,52.59
2018/8/13 19:00,40678.0,440.0,52.82
2018/8/13 20:00,39901.0,408.0,52.9
2018/8/13 21:00,39451.0,418.0,52.81
2018/8/13 22:00,38198.0,405.0,51.87
2018/8/13 23:00,35949.0,464.0,49.87
2018/8/14 0:00,32837.0,673.0,49.38
2018/8/14 1:00,31915.0,637.0,47.81
2018/8/14 2:00,31496.0,598.0,46.84
2018/8/14 3:00,31364.0,641.0,45.63
2018/8/14 4:00,31608.0,672.0,46.04
2018/8/14 5:00,32792.0,714.0,48.33
2018/8/14 6:00,35427.0,761.0,51.86
2018/8/14 7:00,37965.0,761.0,54.17
2018/8/14 8:00,39444.0,798.0,55.18
2018/8/14 9:00,40226.0,772.0,55.15
2018/8/14 10:00,40735.0,799.0,55.22
2018/8/14 11:00,40900.0,940.0,55.56
2018/8/14 12:00,40769.0,1052.0,55.18
2018/8/14 13:00,40504.0,1033.0,54.53
2018/8/14 14:00,40272.0,998.0,53.5
2018/8/14 15:00,39902.0,1132.0,52.58
2018/8/14 16:00,39491.0,1296.0,52.26
2018/8/14 17:00,39266.0,1523.0,52.41
2018/8/14 18:00,38928.0,1589.0,53.27
2018/8/14 19:00,38360.0,1594.0,54.55
2018/8/14 20:00,37574.0,1479.0,53.96
2018/8/14 21:00,37085.0,1373.0,54.28
2018/8/14 22:00,35897.0,1258.0,52.53
2018/8/14 23:00,34231.0,1242.0,50.53
2018/8/15 0:00,32673.0,1011.0,49.37
2018/8/15 1:00,31606.0,990.0,48.38
2018/8/15 2:00,31274.0,956.0,47.84
2018/8/15 3:00,31212.0,901.0,46.54
2018/8/15 4:00,31458.0,879.0,45.49
2018/8/15 5:00,32623.0,842.0,47.18
2018/8/15 6:00,35192.0,743.0,50.28
2018/8/15 7:00,37646.0,654.0,51.94
2018/8/15 8:00,39350.0,629.0,52.95
2018/8/15 9:00,40044.0,601.0,52.84
2018/8/15 10:00,40472.0,583.0,52.93
2018/8/15 11:00,40584.0,632.0,53.04
2018/8/15 12:00,40356.0,696.0,52.65
2018/8/15 13:00,40120.0,757.0,52.23
2018/8/15 14:00,39875.0,777.0,51.77
2018/8/15 15:00,39334.0,828.0,51.71
2018/8/15 16:00,38876.0,835.0,51.27
2018/8/15 17:00,38658.0,768.0,52.14
2018/8/15 18:00,38344.0,647.0,54.4
2018/8/15 19:00,37817.0,588.0,53.8
2018/8/15 20:00,37090.0,524.0,52.96
2018/8/15 21:00,36748.0,496.0,52.76
2018/8/15 22:00,35706.0,565.0,52.03
2018/8/15 23:00,33943.0,679.0,50.59
2018/8/16 0:00,32735.0,917.0,49.39
2018/8/16 1:00,31599.0,970.0,47.88
2018/8/16 2:00,31214.0,1028.0,47.3
2018/8/16 3:00,31165.0,1087.0,46.75
2018/8/16 4:00,31362.0,1218.0,46.47
2018/8/16 5:00,32460.0,1385.0,48.48
2018/8/16 6:00,34964.0,1497.0,51.87
2018/8/16 7:00,37630.0,1640.0,52.9
2018/8/16 8:00,39534.0,1871.0,53.74
2018/8/16 9:00,40339.0,2186.0,53.52
2018/8/16 10:00,40638.0,2397.0,53.03
2018/8/16 11:00,40501.0,2520.0,52.06
2018/8/16 12:00,40336.0,2708.0,51.18
2018/8/16 13:00,40194.0,2807.0,50.96
2018/8/16 14:00,39912.0,2822.0,50.58
2018/8/16 15:00,39477.0,2804.0,50.85
2018/8/16 16:00,39000.0,2734.0,51.17
2018/8/16 17:00,38870.0,2624.0,51.83
2018/8/16 18:00,38546.0,2348.0,51.77
2018/8/16 19:00,37982.0,1834.0,51.72
2018/8/16 20:00,37279.0,1259.0,51.05
2018/8/16 21:00,36875.0,890.0,50.91
2018/8/16 22:00,35645.0,703.0,50.49
2018/8/16 23:00,33870.0,650.0,48.72
2018/8/17 0:00,32401.0,682.0,47.94
2018/8/17 1:00,31345.0,599.0,46.67
2018/8/17 2:00,30834.0,555.0,45.16
2018/8/17 3:00,30665.0,613.0,45.14
2018/8/17 4:00,30808.0,636.0,45.03
2018/8/17 5:00,31885.0,545.0,47.03
2018/8/17 6:00,34434.0,442.0,50.11
2018/8/17 7:00,37101.0,340.0,50.71
2018/8/17 8:00,38746.0,340.0,51.81
2018/8/17 9:00,39360.0,378.0,51.99
2018/8/17 10:00,39685.0,430.0,52.1
2018/8/17 11:00,39681.0,471.0,52.04
2018/8/17 12:00,39240.0,579.0,52.13
2018/8/17 13:00,38880.0,755.0,52.16
2018/8/17 14:00,38447.0,867.0,51.65
2018/8/17 15:00,37955.0,854.0,50.99
2018/8/17 16:00,37560.0,867.0,50.95
2018/8/17 17:00,37331.0,850.0,50.97
2018/8/17 18:00,37055.0,817.0,50.88
2018/8/17 19:00,36344.0,685.0,50.97
2018/8/17 20:00,35626.0,593.0,50.35
2018/8/17 21:00,35339.0,551.0,50.46
2018/8/17 22:00,34341.0,534.0,50.03
2018/8/17 23:00,32994.0,588.0,48.83
2018/8/18 0:00,31853.0,785.0,49.15
2018/8/18 1:00,30907.0,863.0,48.36
2018/8/18 2:00,30358.0,944.0,47.35
2018/8/18 3:00,30132.0,1009.0,46.08
2018/8/18 4:00,29896.0,1063.0,45.9
2018/8/18 5:00,29929.0,1138.0,45.73
2018/8/18 6:00,30396.0,1231.0,47.64
2018/8/18 7:00,31439.0,1340.0,48.66
2018/8/18 8:00,32944.0,1592.0,49.96
2018/8/18 9:00,34233.0,1960.0,50.29
2018/8/18 10:00,35075.0,2357.0,50.13
2018/8/18 11:00,35211.0,2671.0,49.45
2018/8/18 12:00,35161.0,2986.0,47.33
2018/8/18 13:00,34946.0,3146.0,46.02
2018/8/18 14:00,34696.0,3134.0,45.53
2018/8/18 15:00,34565.0,3148.0,46.0
2018/8/18 16:00,34709.0,3123.0,46.85
2018/8/18 17:00,35085.0,3049.0,48.0
2018/8/18 18:00,35208.0,2908.0,48.16
2018/8/18 19:00,34750.0,2668.0,48.11
2018/8/18 20:00,34379.0,2378.0,47.67
2018/8/18 21:00,34354.0,2120.0,48.04
2018/8/18 22:00,33765.0,2038.0,46.41
2018/8/18 23:00,32470.0,1946.0,43.64
2018/8/19 0:00,31255.0,1998.0,44.18
2018/8/19 1:00,30419.0,1850.0,42.8
2018/8/19 2:00,29914.0,1680.0,42.56
2018/8/19 3:00,29664.0,1418.0,43.1
2018/8/19 4:00,29425.0,1228.0,44.01
2018/8/19 5:00,29362.0,1098.0,44.14
2018/8/19 6:00,29407.0,943.0,44.21
2018/8/19 7:00,30287.0,827.0,45.0
2018/8/19 8:00,31813.0,775.0,46.06
2018/8/19 9:00,33137.0,724.0,47.02
2018/8/19 10:00,34096.0,651.0,46.02
2018/8/19 11:00,34536.0,624.0,45.89
2018/8/19 12:00,34608.0,640.0,44.7
2018/8/19 13:00,34587.0,613.0,44.24
2018/8/19 14:00,34485.0,589.0,42.57
2018/8/19 15:00,34384.0,588.0,42.45
2018/8/19 16:00,34627.0,573.0,44.24
2018/8/19 17:00,35185.0,507.0,47.07
2018/8/19 18:00,35543.0,467.0,49.78
2018/8/19 19:00,35530.0,429.0,50.03
2018/8/19 20:00,35434.0,408.0,50.14
2018/8/19 21:00,35652.0,393.0,50.26
2018/8/19 22:00,34864.0,444.0,49.82
2018/8/19 23:00,33383.0,507.0,48.23
2018/8/20 0:00,31715.0,1499.0,46.59
2018/8/20 1:00,30862.0,1468.0,46.06
2018/8/20 2:00,30480.0,1422.0,44.15
2018/8/20 3:00,30455.0,1432.0,43.8
2018/8/20 4:00,30747.0,1524.0,43.6
2018/8/20 5:00,32170.0,1615.0,46.76
2018/8/20 6:00,35101.0,1639.0,50.79
2018/8/20 7:00,38139.0,1695.0,52.47
2018/8/20 8:00,39888.0,1851.0,53.0
2018/8/20 9:00,40724.0,1984.0,52.95
2018/8/20 10:00,41335.0,2089.0,52.94
2018/8/20 11:00,41300.0,2178.0,52.8
2018/8/20 12:00,41040.0,2286.0,52.36
2018/8/20 13:00,40938.0,2345.0,51.61
2018/8/20 14:00,40629.0,2530.0,50.84
2018/8/20 15:00,40232.0,2721.0,50.73
2018/8/20 16:00,39842.0,2826.0,50.74
2018/8/20 17:00,39734.0,2814.0,50.95
2018/8/20 18:00,39479.0,2651.0,50.97
2018/8/20 19:00,38983.0,2320.0,50.93
2018/8/20 20:00,38397.0,1977.0,50.81
2018/8/20 21:00,37943.0,1745.0,50.8
2018/8/20 22:00,36640.0,1600.0,50.23
2018/8/20 23:00,34738.0,1463.0,48.17
2018/8/21 0:00,32917.0,1469.0,48.79
2018/8/21 1:00,31927.0,1334.0,48.22
2018/8/21 2:00,31648.0,1196.0,48.07
2018/8/21 3:00,31668.0,1089.0,48.02
2018/8/21 4:00,32109.0,1005.0,47.94
2018/8/21 5:00,33521.0,918.0,48.88
2018/8/21 6:00,36321.0,768.0,51.08
2018/8/21 7:00,39890.0,652.0,52.89
2018/8/21 8:00,41398.0,575.0,54.09
2018/8/21 9:00,41962.0,517.0,54.14
2018/8/21 10:00,42165.0,466.0,53.96
2018/8/21 11:00,42032.0,418.0,53.77
2018/8/21 12:00,41784.0,380.0,53.73
2018/8/21 13:00,41540.0,314.0,53.64
2018/8/21 14:00,41485.0,278.0,53.42
2018/8/21 15:00,41181.0,262.0,53.53
2018/8/21 16:00,40829.0,247.0,53.38
2018/8/21 17:00,40715.0,213.0,53.39
2018/8/21 18:00,40551.0,152.0,53.5
2018/8/21 19:00,40134.0,98.0,53.55
2018/8/21 20:00,39702.0,74.0,52.9
2018/8/21 21:00,39292.0,83.0,53.03
2018/8/21 22:00,37887.0,112.0,51.77
2018/8/21 23:00,35723.0,169.0,49.92
2018/8/22 0:00,33708.0,349.0,49.88
2018/8/22 1:00,32784.0,552.0,49.48
2018/8/22 2:00,32352.0,806.0,49.2
2018/8/22 3:00,32284.0,1049.0,48.42
2018/8/22 4:00,32493.0,1245.0,48.61
2018/8/22 5:00,33758.0,1404.0,49.1
2018/8/22 6:00,36340.0,1454.0,51.56
2018/8/22 7:00,39063.0,1552.0,54.01
2018/8/22 8:00,40643.0,1638.0,54.57
2018/8/22 9:00,41047.0,1629.0,55.04
2018/8/22 10:00,41474.0,1601.0,53.66
2018/8/22 11:00,41507.0,1663.0,53.31
2018/8/22 12:00,41237.0,1834.0,51.68
2018/8/22 13:00,41080.0,1947.0,51.1
2018/8/22 14:00,40965.0,1997.0,50.95
2018/8/22 15:00,40529.0,2030.0,51.43
2018/8/22 16:00,40167.0,1999.0,51.04
2018/8/22 17:00,39968.0,1952.0,51.04
2018/8/22 18:00,39632.0,1847.0,51.14
2018/8/22 19:00,39018.0,1631.0,51.21
2018/8/22 20:00,38412.0,1454.0,50.7
2018/8/22 21:00,38090.0,1287.0,50.77
2018/8/22 22:00,36773.0,1147.0,49.74
2018/8/22 23:00,35060.0,1087.0,48.26
2018/8/23 0:00,33722.0,1163.0,48.71
2018/8/23 1:00,32564.0,1005.0,48.05
2018/8/23 2:00,32077.0,878.0,47.71
2018/8/23 3:00,31973.0,693.0,48.12
2018/8/23 4:00,32161.0,522.0,47.98
2018/8/23 5:00,33368.0,419.0,49.68
2018/8/23 6:00,35988.0,351.0,51.72
2018/8/23 7:00,38838.0,319.0,53.72
2018/8/23 8:00,40682.0,354.0,54.13
2018/8/23 9:00,41359.0,449.0,54.83
2018/8/23 10:00,41639.0,574.0,55.81
2018/8/23 11:00,41585.0,681.0,54.94
2018/8/23 12:00,41236.0,814.0,53.42
2018/8/23 13:00,41128.0,899.0,52.87
2018/8/23 14:00,40913.0,909.0,52.95
2018/8/23 15:00,40476.0,863.0,53.68
2018/8/23 16:00,40139.0,771.0,54.44
2018/8/23 17:00,40057.0,741.0,55.24
2018/8/23 18:00,39834.0,716.0,54.99
2018/8/23 19:00,39353.0,678.0,55.63
2018/8/23 20:00,38848.0,674.0,55.09
2018/8/23 21:00,38303.0,676.0,55.05
2018/8/23 22:00,36944.0,622.0,52.86
2018/8/23 23:00,35138.0,609.0,50.62
2018/8/24 0:00,33658.0,990.0,50.46
2018/8/24 1:00,32508.0,1051.0,50.29
2018/8/24 2:00,31983.0,1159.0,49.77
2018/8/24 3:00,31900.0,1198.0,49.06
2018/8/24 4:00,32125.0,1191.0,48.97
2018/8/24 5:00,33376.0,1189.0,49.73
2018/8/24 6:00,36114.0,1234.0,51.08
2018/8/24 7:00,39104.0,1369.0,53.58
2018/8/24 8:00,40743.0,1583.0,54.56
2018/8/24 9:00,41293.0,1854.0,54.47
2018/8/24 10:00,41704.0,2122.0,53.85
2018/8/24 11:00,41700.0,2353.0,53.42
2018/8/24 12:00,41308.0,2609.0,50.98
2018/8/24 13:00,41113.0,2661.0,50.54
2018/8/24 14:00,40719.0,2782.0,50.03
2018/8/24 15:00,39994.0,2835.0,49.32
2018/8/24 16:00,39441.0,2748.0,49.36
2018/8/24 17:00,39259.0,2578.0,50.16
2018/8/24 18:00,38901.0,2345.0,50.96
2018/8/24 19:00,38295.0,2040.0,51.11
2018/8/24 20:00,37731.0,1784.0,51.01
2018/8/24 21:00,37425.0,1597.0,51.07
2018/8/24 22:00,36426.0,1452.0,50.36
2018/8/24 23:00,34803.0,1421.0,49.63
2018/8/25 0:00,33375.0,1283.0,50.21
2018/8/25 1:00,32419.0,1190.0,49.55
2018/8/25 2:00,31904.0,1144.0,49.1
2018/8/25 3:00,31655.0,1077.0,49.28
2018/8/25 4:00,31439.0,958.0,49.23
2018/8/25 5:00,31516.0,882.0,49.38
2018/8/25 6:00,31974.0,799.0,49.56
2018/8/25 7:00,33320.0,766.0,50.71
2018/8/25 8:00,35051.0,767.0,51.93
2018/8/25 9:00,36372.0,783.0,52.76
2018/8/25 10:00,37187.0,766.0,52.6
2018/8/25 11:00,37311.0,721.0,51.35
2018/8/25 12:00,36954.0,705.0,50.14
2018/8/25 13:00,36669.0,717.0,49.61
2018/8/25 14:00,36391.0,749.0,49.43
2018/8/25 15:00,36273.0,868.0,49.43
2018/8/25 16:00,36284.0,1000.0,50.1
2018/8/25 17:00,36659.0,963.0,51.44
2018/8/25 18:00,36987.0,931.0,52.87
2018/8/25 19:00,36583.0,938.0,53.56
2018/8/25 20:00,36362.0,898.0,53.33
2018/8/25 21:00,36334.0,945.0,52.94
2018/8/25 22:00,35495.0,977.0,51.87
2018/8/25 23:00,34103.0,1008.0,49.77
2018/8/26 0:00,32748.0,1122.0,50.0
2018/8/26 1:00,31924.0,1237.0,49.45
2018/8/26 2:00,31456.0,1305.0,48.83
2018/8/26 3:00,31214.0,1391.0,48.56
2018/8/26 4:00,31103.0,1420.0,48.45
2018/8/26 5:00,31088.0,1518.0,48.24
2018/8/26 6:00,31111.0,1497.0,48.46
2018/8/26 7:00,31972.0,1515.0,49.27
2018/8/26 8:00,33553.0,1571.0,50.21
2018/8/26 9:00,34998.0,1752.0,50.61
2018/8/26 10:00,35997.0,1934.0,51.35
2018/8/26 11:00,36467.0,1992.0,51.69
2018/8/26 12:00,36488.0,1991.0,51.27
2018/8/26 13:00,36432.0,1909.0,50.51
2018/8/26 14:00,36158.0,1927.0,49.9
2018/8/26 15:00,36111.0,1877.0,49.47
2018/8/26 16:00,36273.0,1696.0,50.1
2018/8/26 17:00,36793.0,1407.0,51.34
2018/8/26 18:00,37161.0,1150.0,53.74
2018/8/26 19:00,37284.0,891.0,54.68
2018/8/26 20:00,37352.0,722.0,55.17
2018/8/26 21:00,37413.0,709.0,55.13
2018/8/26 22:00,36406.0,850.0,53.35
2018/8/26 23:00,34948.0,1087.0,50.14
2018/8/27 0:00,33346.0,1347.0,50.02
2018/8/27 1:00,32425.0,1770.0,48.68
2018/8/27 2:00,32008.0,2203.0,47.2
2018/8/27 3:00,32063.0,2720.0,44.73
2018/8/27 4:00,32465.0,3104.0,44.07
2018/8/27 5:00,34037.0,3357.0,47.24
2018/8/27 6:00,37078.0,3554.0,50.63
2018/8/27 7:00,40414.0,3645.0,52.36
2018/8/27 8:00,42248.0,3789.0,54.05
2018/8/27 9:00,42971.0,3782.0,54.33
2018/8/27 10:00,43418.0,3727.0,53.39
2018/8/27 11:00,43353.0,3645.0,52.86
2018/8/27 12:00,43181.0,3397.0,52.63
2018/8/27 13:00,42940.0,3115.0,52.75
2018/8/27 14:00,42714.0,3029.0,52.65
2018/8/27 15:00,42221.0,3043.0,52.19
2018/8/27 16:00,41836.0,3039.0,52.14
2018/8/27 17:00,41557.0,3005.0,52.86
2018/8/27 18:00,41306.0,2968.0,54.28
2018/8/27 19:00,41049.0,2817.0,55.84
2018/8/27 20:00,40582.0,2619.0,55.73
2018/8/27 21:00,39990.0,2485.0,55.56
2018/8/27 22:00,38334.0,2390.0,53.21
2018/8/27 23:00,36275.0,2303.0,50.15
